,name,url,price,product_code,img_url,size,category_path,img_file
1757,Nescafe Dolce Gusto Espresso Intenso 16S 8G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=97050&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13517&storeId=10001,11.9,97050.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13035475_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13035475_M1.jpg
1758,Nescafe Dolce Gusto Lungo 16S 112G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=97046&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13517&storeId=10001,11.9,97046.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13029842_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13029842_M1.jpg
1759,Nescafe Menu Ipoh W Coffee W Brown Sugar 15S 36G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=75052&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13619&storeId=10001,6.45,75052.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13025940_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13025940_M1.jpg
1760,Nescafe Menu Ipoh W Coffee - Hazelnut 15S 36G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=75050&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13619&storeId=10001,6.45,75050.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13025939_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13025939_M1.jpg
1761,Ah Huat White Coffee Classic 450G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=75316&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13517&storeId=10001,5.6,75316.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13032438_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13032438_M1.jpg
1762,Ah Huat White Coffee Extra Rich 600G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=75314&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13619&storeId=10001,6.3,75314.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13032436_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13032436_M1.jpg
1763,Kopiko LA Coffee Low Acid - Coffeemix 24Sachets,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=75748&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13619&storeId=10001,6.2,75748.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13044178_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13044178_M1.jpg
1764,Ah Huat White Coffee Gold Medal 15S X 38G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=75696&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13619&storeId=10001,6.6,75696.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13042272_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13042272_M1.jpg
1765,Old Town 3in1 Classic WC 2S 40G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=78532&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13619&storeId=10001,6.8,78532.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13013423_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13013423_M1.jpg
1766,Super Coffee Palettes 3in1 Hazelnut 30S X 20G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=78198&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13517&storeId=10001,5.6,78198.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13054005_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13054005_M1.jpg
1767,Super 3in1 Coffee Mix - Regular 45S 20G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=68618&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13517&storeId=10001,4.75,68618.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13027300_M1.jpg,,Beverages & Snacks->Beverages->Coffee,13027300_M1.jpg
1768,Nescafe Gold Blend 100G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=40280&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13619&storeId=10001,8.35,40280.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11918351_M1.jpg,,Beverages & Snacks->Beverages->Coffee,11918351_M1.jpg
1769,Gold Kill Double Shot - White Coffee 15S 35G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=40156&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13517&storeId=10001,4.9,40156.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11854191_M1.jpg,,Beverages & Snacks->Beverages->Coffee,11854191_M1.jpg
1770,Indocafe 3in1 Coffeemix  30S,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13619&productId=36018&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13517&storeId=10001,3.75,36018.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/475534_M1.jpg,,Beverages & Snacks->Beverages->Coffee,475534_M1.jpg
1771,Anchor Cheddar Cheese Slices Value Pack 24S 400G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=445632&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,4.95,445632.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13080464_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13080464_M1.jpg
1772,Anchor Cheddar Cheese Slices 12S 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=445826&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.9,445826.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13080545_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13080545_M1.jpg
1773,CJ - Dadam Soybean Paste Seasoning For Stew 1S 140G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13660&productId=343604&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=38011&storeId=10001,2.2,343604.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13072605_M1.jpg,,Beer & Wine->Prepacked Food->Fresh Sauces & Paste,13072605_M1.jpg
1774,CJ Dadam Clam Soup Paste For Bean Curd Stew 1S 140G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13660&productId=343602&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=38011&storeId=10001,2.2,343602.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13072604_M1.jpg,,Beer & Wine->Prepacked Food->Fresh Sauces & Paste,13072604_M1.jpg
1775,Hais Instant Paste - Curry Chicken 230G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13660&productId=18622&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13504&parent_category_rn=13529&storeId=10001,2.75,18622.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10154097_M1.jpg,,Beer & Wine->Prepacked Food->Fresh Sauces & Paste,10154097_M1.jpg
1776,Hais Instant Paste - Laksa 230G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13660&productId=18618&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13504&parent_category_rn=13529&storeId=10001,2.75,18618.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10153991_M1.jpg,,Beer & Wine->Prepacked Food->Fresh Sauces & Paste,10153991_M1.jpg
1777,IJ Tasty Fish Fingers 16S 400G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=38025&productId=14472&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=38017&storeId=10001,4.95,14472.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11619546_M1.jpg,,Chilled & Frozen->Processed Seafood->Fish Finger,11619546_M1.jpg
1778,Pacific West Natural Cod Fingers 10 Pcs 360G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=38025&productId=15546&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=38017&storeId=10001,8.6,15546.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11959823_M1.jpg,,Chilled & Frozen->Processed Seafood->Fish Finger,11959823_M1.jpg
1779,FairPrice Fish Fingers 15S 375G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=38025&productId=12602&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=38017&storeId=10001,4.8,12602.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10978184_M1.jpg,,Chilled & Frozen->Processed Seafood->Fish Finger,10978184_M1.jpg
1780,Hersheys Cocoa Powder Natural Unsweetened 226G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=43480&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13501&storeId=10001,6.62,43480.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11005376_M1.jpg,,Groceries->Baking Needs->Others,11005376_M1.jpg
1781,Silver Bird Chocolate Chips 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=42304&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,3.95,42304.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/496811_M1.jpg,,Groceries->Baking Needs->Others,496811_M1.jpg
1782,Silver Bird Sultanas 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13501&productId=42302&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,2.6,42302.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/496803_M1.jpg,,Groceries->Baking Needs->Others,496803_M1.jpg
1783,Silver Bird Fruit Mix 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13501&productId=42300&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,2.6,42300.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/496796_M1.jpg,,Groceries->Baking Needs->Others,496796_M1.jpg
1784,QBB Pure Ghee 400G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=73036&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,6.9,73036.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/496134_M1.jpg,,Groceries->Baking Needs->Others,496134_M1.jpg
1785,Hersheys Semi-Sweet - Chocolate Chips 12OZ,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=42024&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,5.45,42024.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/340860_M1.jpg,,Groceries->Baking Needs->Others,340860_M1.jpg
1786,Hersheys Mini Chips - Semi-Sweet Chocolate 12 OZ,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=41872&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,5.45,41872.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/195231_M1.jpg,,Groceries->Baking Needs->Others,195231_M1.jpg
1787,Hersheys Choc Syrup 24 OZ,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=41870&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13501&storeId=10001,4.3,41870.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/195223_M1.jpg,,Groceries->Baking Needs->Others,195223_M1.jpg
1788,Arm  Hammer Pure Baking Soda 454G 16 OZ,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=41666&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,1.8,41666.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/110180_M1.jpg,,Groceries->Baking Needs->Others,110180_M1.jpg
1789,Gold Ribbon - Shelled Walnuts 80G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=41664&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13501&storeId=10001,3.25,41664.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/108169_M1.jpg,,Groceries->Baking Needs->Others,108169_M1.jpg
1790,Bake King - Baking Powder 70G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=41558&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13574&storeId=10001,1.2,41558.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/63785_M1.jpg,,Groceries->Baking Needs->Others,63785_M1.jpg
1791,Bake King - Instant Yeast 50G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=41520&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,1.8,41520.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/49678_M1.jpg,,Groceries->Baking Needs->Others,49678_M1.jpg
1792,Bake King - Bicarbonate Of Soda 100G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=41498&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13574&storeId=10001,1.05,41498.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/49545_M1.jpg,,Groceries->Baking Needs->Others,49545_M1.jpg
1793,Nestle Pure Dairy Sterilised Cream 170G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13501&productId=41456&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,2.5,41456.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/42317_M1.jpg,,Groceries->Baking Needs->Others,42317_M1.jpg
1794,Ayam Brand - White Pearl Barley 450G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=41902&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,2.5,41902.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/224428_M1.jpg,,Groceries->Baking Needs->Others,224428_M1.jpg
1795,Tesco Raspberry Sauce 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=316676&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,5.95,316676.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13069761_M1.jpg,,Groceries->Baking Needs->Others,13069761_M1.jpg
1796,Oregon Red Tart Cherries 411G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=454504&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13501&storeId=10001,6.95,454504.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/107046_M1.jpg,,Groceries->Baking Needs->Others,107046_M1.jpg
1797,Tesco Everyday Value Golden Syrup 680G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=316674&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,4.95,316674.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13069760_M1.jpg,,Groceries->Baking Needs->Others,13069760_M1.jpg
1798,Camel Ground Peanut Powder 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=166010&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,1.5,166010.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10179091_M1.jpg,,Groceries->Baking Needs->Others,10179091_M1.jpg
1799,Gold Ribbon - Chocolate Rice 150G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=42176&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,2.3,42176.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/451451_M1.jpg,,Groceries->Baking Needs->Others,451451_M1.jpg
1800,Gold Ribbon - Colour Sugar Strands 100G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=42174&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,1.91,42174.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/451443_M1.jpg,,Groceries->Baking Needs->Others,451443_M1.jpg
1801,Bake King - Diced Almond 100G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=43466&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13501&storeId=10001,4.05,43466.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10997043_M1.jpg,,Groceries->Baking Needs->Others,10997043_M1.jpg
1802,Bake King Pineapple Paste 1KG,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=43844&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13501&storeId=10001,5.6,43844.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11240114_M1.jpg,,Groceries->Baking Needs->Others,11240114_M1.jpg
1803,Tesco Instant Mashed Potato 2S 160G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=342010&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13577&storeId=10001,3.95,342010.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13072417_M1.jpg,,Groceries->Baking Needs->Others,13072417_M1.jpg
1804,Happy Grass Soya Beancurd Powder 80G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=246689&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,1.8,246689.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13038774_M1.jpg,,Groceries->Baking Needs->Others,13038774_M1.jpg
1805,Betty Crocker Potato Buds Mash Potato 1375OZ,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=157508&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,5.95,157508.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13015502_M1.jpg,,Groceries->Baking Needs->Others,13015502_M1.jpg
1806,Sing Long  Gula Malacca Syrup   360G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=134006&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,2.4,134006.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13010019_M1.jpg,,Groceries->Baking Needs->Others,13010019_M1.jpg
1807,Obento Panko Bread Crumbs 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=120698&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,1.9,120698.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13049102_M1.jpg,,Groceries->Baking Needs->Others,13049102_M1.jpg
1808,Daisy Margarine 480g,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=58160&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13501&storeId=10001,3.3,58160.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13055629_M1.jpg,,Groceries->Baking Needs->Others,13055629_M1.jpg
1809,Leila Pure Ghee 400G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=45656&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13501&storeId=10001,6.95,45656.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12121264_M1.jpg,,Groceries->Baking Needs->Others,12121264_M1.jpg
1810,SAF Instant Dry Bakers Yeast 55G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=42178&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,1.95,42178.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/453134_M1.jpg,,Groceries->Baking Needs->Others,453134_M1.jpg
1811,Planta Multi-Purpose Margarine 1KG,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13541&productId=43340&urlRequestType=Base&categoryId=13577&top_category=13501&catalogId=10051,5.95,43340.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10924995_M1.jpg,,Groceries->Baking Needs->Others,10924995_M1.jpg
1812,Idahoan Loaded Baked Flavored Mashed Potatoes 1134G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13577&productId=37564&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13586&storeId=10001,2.5,37564.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10765568_M1.jpg,,Groceries->Baking Needs->Others,10765568_M1.jpg
1813,Snow Neo Soft Spread 320G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=41256&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.95,41256.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12188696_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,12188696_M1.jpg
1814,Naturel Olive Spread 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=99386&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13767&storeId=10001,2.95,99386.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13041814_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,13041814_M1.jpg
1815,Naturel Soft Margarine 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=99384&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13767&storeId=10001,2.35,99384.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13041810_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,13041810_M1.jpg
