,Unnamed: 0,store_website,description,regular_price,url,image,promotion_quantity,brand,store_name,store_slug,discount,promotion_price,measurement,image_large_url,product_code,availability,store,name,img_file
2084,2084,http://www.primeonline.com.sg/,Pokka Honey Green Tea,10.4,http://www.primeonline.com.sg/beverage/pokka-honey-green-tea.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/p/o/pokkahoneygreentea24sx250ml_023100210_main.jpg,,Pokka,Prime Supermarket,prime-supermarket,,,24s x 250ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/p/o/pokkahoneygreentea24sx250ml_023100210_main.jpg,23100210,True,,Pokka Honey Green Tea,pokkahoneygreentea24sx250ml_023100210_main.jpg
2085,2085,http://www.primeonline.com.sg/,Pokka Honey Lemon Juice,12.8,http://www.primeonline.com.sg/pokka-honey-lemon-juice-21135.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/p/o/pokkahoneylemon24sx250ml_023100377_main.jpg,,Pokka,Prime Supermarket,prime-supermarket,,,24s x 315ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/p/o/pokkahoneylemon24sx250ml_023100377_main.jpg,23100377,True,,Pokka Honey Lemon Juice,pokkahoneylemon24sx250ml_023100377_main.jpg
2086,2086,http://www.primeonline.com.sg/,Pokka Chrysanthemum White Tea,2.6,http://www.primeonline.com.sg/pokka-rtd-chrysanthemum-white-tea.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/p/o/pokka_chrysanthemum_with_white_tea_rtd_1_.jpg,,Pokka,Prime Supermarket,prime-supermarket,2.45,,6s x 250ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/p/o/pokka_chrysanthemum_with_white_tea_rtd_1_.jpg,23100197,True,,Pokka Chrysanthemum White Tea,pokka_chrysanthemum_with_white_tea_rtd_1_.jpg
2087,2087,http://www.primeonline.com.sg/,Mountain Dew,1.9,http://www.primeonline.com.sg/mountain-dew.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/o/mountaindew_023200637_main.jpg,,Mountain Dew,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/o/mountaindew_023200637_main.jpg,23200637,True,,Mountain Dew,mountaindew_023200637_main.jpg
2088,2088,http://www.primeonline.com.sg/,Ice Mountain Sparkling Water - Lemon,1.3,http://www.primeonline.com.sg/ice-mountain-sparkling-water-lemon.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/i/c/icemountainsparkwater_023200998_main.jpg,,Ice Mountain,Prime Supermarket,prime-supermarket,1.0,,375 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/i/c/icemountainsparkwater_023200998_main.jpg,23200998,True,,Ice Mountain Sparkling Water - Lemon,icemountainsparkwater_023200998_main.jpg
2089,2089,http://www.primeonline.com.sg/,Pokka Chrysanthemum White Tea,2.05,http://www.primeonline.com.sg/pokka-chrysanthemum-white-tea.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/p/o/pokka_chrysanthemum_with_white_tea_1500ml_1_.jpg,2.0,Pokka,Prime Supermarket,prime-supermarket,1.6,3.15,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/p/o/pokka_chrysanthemum_with_white_tea_1500ml_1_.jpg,23200551,True,,Pokka Chrysanthemum White Tea,pokka_chrysanthemum_with_white_tea_1500ml_1_.jpg
2090,2090,http://www.primeonline.com.sg/,Pokka Carrot Juice,14.6,http://www.primeonline.com.sg/beverage/pokka-carrot-juice.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/p/o/pokkacarrotjuice24sx250ml_023100306_main.jpg,,Pokka,Prime Supermarket,prime-supermarket,,,24s x 250ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/p/o/pokkacarrotjuice24sx250ml_023100306_main.jpg,23100306,True,,Pokka Carrot Juice,pokkacarrotjuice24sx250ml_023100306_main.jpg
2091,2091,http://www.primeonline.com.sg/,Pokka Carrot Fruit Juice,3.65,http://www.primeonline.com.sg/pokka-rtd-carrot.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/p/o/pokkacarrot6s_023100305_main.jpg,,Pokka,Prime Supermarket,prime-supermarket,3.15,,6s x 250ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/p/o/pokkacarrot6s_023100305_main.jpg,23100305,True,,Pokka Carrot Fruit Juice,pokkacarrot6s_023100305_main.jpg
2092,2092,http://www.primeonline.com.sg/,Pokka Chrysanthemum White Tea,10.4,http://www.primeonline.com.sg/beverage/pokka-chrysanthemum-white-tea-7784.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/p/o/pokkacrywhitetea24sx250ml_023100196_main.jpg,,Pokka,Prime Supermarket,prime-supermarket,,,24s x 250ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/p/o/pokkacrywhitetea24sx250ml_023100196_main.jpg,23100196,True,,Pokka Chrysanthemum White Tea,pokkacrywhitetea24sx250ml_023100196_main.jpg
2093,2093,http://www.primeonline.com.sg/,Oishi Genmai Green Tea,2.05,http://www.primeonline.com.sg/oishi-genmai-green-tea.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/o/i/oishigenmaigrntea1.5l_023201018_main.jpg,,Oishi,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/o/i/oishigenmaigrntea1.5l_023201018_main.jpg,23201018,True,,Oishi Genmai Green Tea,oishigenmaigrntea1.5l_023201018_main.jpg
2094,2094,http://www.primeonline.com.sg/,Oishi Honey Lemon Green Tea,2.05,http://www.primeonline.com.sg/oishi-honey-lemon-green-tea.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/o/i/oishihoneylmngrntea1.5l_023201019_main.jpg,,Oishi,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/o/i/oishihoneylmngrntea1.5l_023201019_main.jpg,23201019,True,,Oishi Honey Lemon Green Tea,oishihoneylmngrntea1.5l_023201019_main.jpg
2095,2095,http://www.primeonline.com.sg/,Pokka Blueberry Tea,10.4,http://www.primeonline.com.sg/beverage/pokka-blueberry-tea.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/p/o/pokkablueberrytea24sx250ml_023100212_main.jpg,,Pokka,Prime Supermarket,prime-supermarket,,,24s x 250ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/p/o/pokkablueberrytea24sx250ml_023100212_main.jpg,23100212,True,,Pokka Blueberry Tea,pokkablueberrytea24sx250ml_023100212_main.jpg
2096,2096,http://www.primeonline.com.sg/,Mirinda Orange,1.15,http://www.primeonline.com.sg/beverage/mirinda-orange-2821.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/i/mirindaorange500ml_023200645_main.jpg,,Mirinda,Prime Supermarket,prime-supermarket,,,500 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/i/mirindaorange500ml_023200645_main.jpg,23200645,True,,Mirinda Orange,mirindaorange500ml_023200645_main.jpg
2097,2097,http://www.primeonline.com.sg/,Mirinda Orange,1.8,http://www.primeonline.com.sg/beverage/mirinda-orange-2820.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/i/mirindaorange_023200633_main.jpg,,Mirinda,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/i/mirindaorange_023200633_main.jpg,23200633,True,,Mirinda Orange,mirindaorange_023200633_main.jpg
2098,2098,http://www.primeonline.com.sg/,Oishi Can Green Tea + Honey Lemon Drink (10+2s),5.95,http://www.primeonline.com.sg/oishi-can-green-tea-honey-lemon-drink-10-2s.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/o/i/oishigreenhoneylemonteacan_023000740_main.jpg,,Oishi,Prime Supermarket,prime-supermarket,,,12s x 300ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/o/i/oishigreenhoneylemonteacan_023000740_main.jpg,23000740,True,,Oishi Can Green Tea + Honey Lemon Drink (10+2s),oishigreenhoneylemonteacan_023000740_main.jpg
2099,2099,http://www.primeonline.com.sg/,Glaceau Vitamin Water - Restore (Fruit Punch),1.65,http://www.primeonline.com.sg/glaceau-vitamin-water-restore-fruit-punch.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/g/l/glaceaufruitpunch_023200461_main.jpg,2.0,Glaceau,Prime Supermarket,prime-supermarket,,2.95,500 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/g/l/glaceaufruitpunch_023200461_main.jpg,23200461,False,,Glaceau Vitamin Water - Restore,glaceaufruitpunch_023200461_main.jpg
2100,2100,http://www.primeonline.com.sg/,Glaceau Vitamin Water - XXX (Acai - Blueberry - Pomegranate),1.65,http://www.primeonline.com.sg/glaceau-vitamin-water-xxx-acai-blueberry-pomegranate.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/g/l/glaceaupom_023200463_main.jpg,2.0,Glaceau,Prime Supermarket,prime-supermarket,,2.95,500 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/g/l/glaceaupom_023200463_main.jpg,23200463,True,,Glaceau Vitamin Water - XXX,glaceaupom_023200463_main.jpg
2101,2101,http://www.primeonline.com.sg/,Glaceau Vitamin Water - Essential (Orange - Orange),1.65,http://www.primeonline.com.sg/glaceau-vitamin-water-essential-orange-orange.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/g/l/glaceauorange_023200455_main.jpg,2.0,Glaceau,Prime Supermarket,prime-supermarket,,2.95,500 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/g/l/glaceauorange_023200455_main.jpg,23200455,True,,Glaceau Vitamin Water - Essential,glaceauorange_023200455_main.jpg
2102,2102,http://www.primeonline.com.sg/,Mogu Mogu Mango Juice w/ Nata De Coco,1.3,http://www.primeonline.com.sg/mogu-mogu-mango-juice-with-nata-de-coco-2349.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/o/mogumogumango320ml_023200766_main.jpg,2.0,Mogu Mogu,Prime Supermarket,prime-supermarket,,1.95,320 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/o/mogumogumango320ml_023200766_main.jpg,23200766,True,,Mogu Mogu Mango Juice w/ Nata De Coco,mogumogumango320ml_023200766_main.jpg
2103,2103,http://www.primeonline.com.sg/,Glaceau Vitamin Water - Power-C (Dragonfruit),1.65,http://www.primeonline.com.sg/glaceau-vitamin-water-power-c-dragonfruit.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/g/l/glaceaudragonfruit_023200453_main.jpg,2.0,Glaceau,Prime Supermarket,prime-supermarket,,2.95,500 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/g/l/glaceaudragonfruit_023200453_main.jpg,23200453,True,,Glaceau Vitamin Water - Power-C,glaceaudragonfruit_023200453_main.jpg
2104,2104,http://www.primeonline.com.sg/,Sea Dyke Jasmine Tea,1.45,http://www.primeonline.com.sg/sea-dyke-pu-er-jasmine-teabag.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/s/e/seadykejasminetea_022700204_main.jpg,,Sea Dyke,Prime Supermarket,prime-supermarket,,,20s x 2g,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/s/e/seadykejasminetea_022700204_main.jpg,22700204,True,,Sea Dyke Jasmine Tea,seadykejasminetea_022700204_main.jpg
2105,2105,http://www.primeonline.com.sg/,Mirinda Green Apple,1.8,http://www.primeonline.com.sg/mirinda-green-apple.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/i/mirindagreenapple1.5l_023200665_main.jpg,,Mirinda,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/i/mirindagreenapple1.5l_023200665_main.jpg,23200665,True,,Mirinda Green Apple,mirindagreenapple1.5l_023200665_main.jpg
2106,2106,http://www.primeonline.com.sg/,Kickapoo,1.95,http://www.primeonline.com.sg/kickapoo.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/k/i/kickapoo_023200543_main.jpg,,Kickapoo,Prime Supermarket,prime-supermarket,1.75,,1.45L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/k/i/kickapoo_023200543_main.jpg,23200543,True,,Kickapoo,kickapoo_023200543_main.jpg
2107,2107,http://www.primeonline.com.sg/,Mogu Mogu Lychee Juice w/ Nata De Coco,2.95,http://www.primeonline.com.sg/mogu-mogu-lychee-juice-with-nata-de-coco.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/o/mogumogulychee_023200289_main.jpg,,Mogu Mogu,Prime Supermarket,prime-supermarket,2.5,,1L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/o/mogumogulychee_023200289_main.jpg,23200289,True,,Mogu Mogu Lychee Juice w/ Nata De Coco,mogumogulychee_023200289_main.jpg
2108,2108,http://www.primeonline.com.sg/,Mogu Mogu Grape Juice w/ Nata De Coco,1.3,http://www.primeonline.com.sg/mogu-mogu-grape-juice-with-nata-de-coco.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/o/mogumogugrape320ml_023200267_main.jpg,2.0,Mogu Mogu,Prime Supermarket,prime-supermarket,,1.95,320 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/o/mogumogugrape320ml_023200267_main.jpg,23200267,True,,Mogu Mogu Grape Juice w/ Nata De Coco,mogumogugrape320ml_023200267_main.jpg
2109,2109,http://www.primeonline.com.sg/,Lee Pineapple Juice,0.75,http://www.primeonline.com.sg/lee-pineapple-juice.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/l/e/leepineapplejuice325ml_023000127_main_1.jpg,,Lee,Prime Supermarket,prime-supermarket,,,325 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/l/e/leepineapplejuice325ml_023000127_main_1.jpg,23000127,True,,Lee Pineapple Juice,leepineapplejuice325ml_023000127_main_1.jpg
2110,2110,http://www.primeonline.com.sg/,Mogu Mogu Lemon Juice w/ Nata De Coco,1.3,http://www.primeonline.com.sg/mogu-mogu-lemon-juice-with-nata-de-coco.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/o/mogumogulemon_023200951_main.jpg,,Mogu Mogu,Prime Supermarket,prime-supermarket,,,320 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/o/mogumogulemon_023200951_main.jpg,23200951,True,,Mogu Mogu Lemon Juice w/ Nata De Coco,mogumogulemon_023200951_main.jpg
2111,2111,http://www.primeonline.com.sg/,Just Juice - Orange Juice,1.95,http://www.primeonline.com.sg/just-juice-orange-juice.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/j/u/justorangejuice_023100016_main.jpg,,Just Juice,Prime Supermarket,prime-supermarket,1.85,,1L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/j/u/justorangejuice_023100016_main.jpg,23100016,True,,Just Juice - Orange Juice,justorangejuice_023100016_main.jpg
2112,2112,http://www.primeonline.com.sg/,Mirinda Strawberry,1.8,http://www.primeonline.com.sg/mirinda-strawberry.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/i/mirindastrawb_023200635_main.jpg,,Mirinda,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/i/mirindastrawb_023200635_main.jpg,23200635,True,,Mirinda Strawberry,mirindastrawb_023200635_main.jpg
2113,2113,http://www.primeonline.com.sg/,Mogu Mogu Apple Juice w/ Nata De Coco,1.3,http://www.primeonline.com.sg/mogu-mogu-apple-juice-with-nata-de-coco.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/o/mogumoguapple_023200777_main.jpg,2.0,Mogu Mogu,Prime Supermarket,prime-supermarket,,1.95,320 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/o/mogumoguapple_023200777_main.jpg,23200777,True,,Mogu Mogu Apple Juice w/ Nata De Coco,mogumoguapple_023200777_main.jpg
2114,2114,http://www.primeonline.com.sg/,Mogu Mogu Mango Juice w/ Nata De Coco,2.95,http://www.primeonline.com.sg/mogu-mogu-mango-juice-with-nata-de-coco.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/o/mogumogumango_023200287_main.jpg,,Mogu Mogu,Prime Supermarket,prime-supermarket,2.5,,1L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/o/mogumogumango_023200287_main.jpg,23200287,True,,Mogu Mogu Mango Juice w/ Nata De Coco,mogumogumango_023200287_main.jpg
2115,2115,http://www.primeonline.com.sg/,Just Juice - Apple Juice,1.95,http://www.primeonline.com.sg/just-juice-apple-juice.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/j/u/justapplejuice_023100014_main.jpg,,Just Juice,Prime Supermarket,prime-supermarket,1.85,,1L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/j/u/justapplejuice_023100014_main.jpg,23100014,True,,Just Juice - Apple Juice,justapplejuice_023100014_main.jpg
2116,2116,http://www.primeonline.com.sg/,Mogu Mogu Lychee Juice w/ Nata De Coco,1.3,http://www.primeonline.com.sg/mogu-mogu-lychee-juice-with-nata-de-coco-2350.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/o/mogumogulychee_023200767_main.jpg,2.0,Mogu Mogu,Prime Supermarket,prime-supermarket,,1.95,320 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/o/mogumogulychee_023200767_main.jpg,23200767,True,,Mogu Mogu Lychee Juice w/ Nata De Coco,mogumogulychee_023200767_main.jpg
2117,2117,http://www.primeonline.com.sg/,Pokka Honey Green Tea,2.05,http://www.primeonline.com.sg/pokka-honey-green-tea-22787.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/p/o/pokkahoneygreentea1500ml_023200585_main.jpg,2.0,Pokka,Prime Supermarket,prime-supermarket,1.6,3.15,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/p/o/pokkahoneygreentea1500ml_023200585_main.jpg,23200585,True,,Pokka Honey Green Tea,pokkahoneygreentea1500ml_023200585_main.jpg
2118,2118,http://www.primeonline.com.sg/,Ice Cool 100% Pure Coconut Water,1.6,http://www.primeonline.com.sg/beverage/ice-cool-100-pure-coconut-water.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/i/c/icecool100purecoconutwater490ml_023000742_main.jpg,,Ice Cool,Prime Supermarket,prime-supermarket,,,490 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/i/c/icecool100purecoconutwater490ml_023000742_main.jpg,23000742,False,,Ice Cool 100% Pure Coconut Water,icecool100purecoconutwater490ml_023000742_main.jpg
2119,2119,http://www.primeonline.com.sg/,Coco Plus Coconut Water,1.6,http://www.primeonline.com.sg/coco-plus-coconut-water.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/c/o/cocopluscoconut_023100397_main.jpg,,Coco Plus,Prime Supermarket,prime-supermarket,1.0,,330 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/c/o/cocopluscoconut_023100397_main.jpg,23100397,True,,Coco Plus Coconut Water,cocopluscoconut_023100397_main.jpg
2120,2120,http://www.primeonline.com.sg/,Aquarius Isotonic Drink,22.2,http://www.primeonline.com.sg/beverage/aquarius-isotonic-drink-8371.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/a/q/aquariusisotonicdrink12sx1500ml_023200522_main.jpg,,Coco Plus,Prime Supermarket,prime-supermarket,,,12s x 1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/a/q/aquariusisotonicdrink12sx1500ml_023200522_main.jpg,23200522,True,,Aquarius Isotonic Drink,aquariusisotonicdrink12sx1500ml_023200522_main.jpg
2121,2121,http://www.primeonline.com.sg/,Mogu Mogu Grape Juice w/ Nata De Coco,2.95,http://www.primeonline.com.sg/mogu-mogu-grape-juice-with-nata-de-coco-2342.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/o/mogumogugrape_023200291_main.jpg,,Mogu Mogu,Prime Supermarket,prime-supermarket,2.5,,1L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/o/mogumogugrape_023200291_main.jpg,23200291,True,,Mogu Mogu Grape Juice w/ Nata De Coco,mogumogugrape_023200291_main.jpg
2122,2122,http://www.primeonline.com.sg/,IF Local Sensation 100% Juice Tamarind,1.5,http://www.primeonline.com.sg/if-local-sensation-100-juice-tamarind.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/i/f/iftamarindjuice_023201016_main.jpg,,IF Local Sensation,Prime Supermarket,prime-supermarket,,,350 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/i/f/iftamarindjuice_023201016_main.jpg,23201016,False,,IF Local Sensation 100% Juice Tamarind,iftamarindjuice_023201016_main.jpg
2123,2123,http://www.primeonline.com.sg/,Cocomax 100% Coconut Water,1.95,http://www.primeonline.com.sg/cocomax-100-coconut-water.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/c/o/cocomaxcoconut_023000050_main.jpg,,Cocomax,Prime Supermarket,prime-supermarket,,,500 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/c/o/cocomaxcoconut_023000050_main.jpg,23000050,True,,Cocomax 100% Coconut Water,cocomaxcoconut_023000050_main.jpg
2124,2124,http://www.primeonline.com.sg/,Tipco 100% Pomegranate & Mixed Fruit Juice,3.6,http://www.primeonline.com.sg/tipco-100-pomegranate-mixed-fruit-juice.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/t/i/tipcopromegranate1000ml_023100394_main.jpg,,Tipco,Prime Supermarket,prime-supermarket,,,1L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/t/i/tipcopromegranate1000ml_023100394_main.jpg,23100394,False,,Tipco 100% Pomegranate & Mixed Fruit Juice,tipcopromegranate1000ml_023100394_main.jpg
2125,2125,http://www.primeonline.com.sg/,Yu Yee Oil,2.45,http://www.primeonline.com.sg/yu-yee-oil.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/y/u/yuyeeoil_022100260_main_1.jpg,,Yu Yee,Prime Supermarket,prime-supermarket,,,10 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/y/u/yuyeeoil_022100260_main_1.jpg,22100260,True,,Yu Yee Oil,yuyeeoil_022100260_main_1.jpg
2126,2126,http://www.primeonline.com.sg/,Grow School - Vanilla (6-12 Years Old),61.2,http://www.primeonline.com.sg/grow-school-vanilla-6-12-years-old-3201.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/g/r/grow6to12_020400247_main_1.jpg,,Grow,Prime Supermarket,prime-supermarket,,,1.8 kg,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/g/r/grow6to12_020400247_main_1.jpg,20400247,True,,Grow School - Vanilla (6-12 Years Old),grow6to12_020400247_main_1.jpg
2127,2127,http://www.primeonline.com.sg/,Maikom PH Balancer Ocean Alkaline Ion Water,2.5,http://www.primeonline.com.sg/maikom-ph-balancer-ocean-alkaline-ion-water-6530.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/m/a/maikomionwater_023200900_main.jpg,,Maikom,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/m/a/maikomionwater_023200900_main.jpg,23200900,True,,Maikom PH Balancer Ocean Alkaline Ion Water,maikomionwater_023200900_main.jpg
